slack,cap_sigma,stake,rule,seed,w_app,w_op,w_sys,napp,nop,nsys
0.5,0.8,uniform,min,2,0.0,0.2,0.8,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.0,0.4,0.6,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.0,0.6,0.4,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.0,0.8,0.2,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.0,1.0,0.0,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.2,0.0,0.8,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.2,0.2,0.6,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.2,0.4,0.4,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.2,0.6,0.2,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.2,0.8,0.0,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.4,0.0,0.6,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.4,0.2,0.4,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.4,0.4,0.2,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.4,0.6,0.0,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.6,0.0,0.4,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.6,0.2,0.2,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.6,0.4,0.0,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.8,0.0,0.2,1.0,1.0,1.0
0.5,0.8,uniform,min,2,0.8,0.2,0.0,1.0,1.0,1.0
0.5,0.8,uniform,min,2,1.0,0.0,0.0,1.0,0.1771126500572836,0.17711265005467905
0.5,0.8,uniform,sum,0,0.0,0.0,1.0,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.0,0.2,0.8,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.0,0.4,0.6,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.0,0.6,0.4,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.0,0.8,0.2,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.0,1.0,0.0,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.2,0.0,0.8,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.2,0.2,0.6,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.2,0.4,0.4,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.2,0.6,0.2,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.2,0.8,0.0,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.4,0.0,0.6,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.4,0.2,0.4,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.4,0.4,0.2,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.4,0.6,0.0,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.6,0.0,0.4,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.6,0.2,0.2,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.6,0.4,0.0,0.24431211362730595,0.9999999999999999,1.0
0.5,0.8,uniform,sum,0,0.8,0.0,0.2,0.45348498168560863,0.5269420051310522,0.5269420054053074
0.5,0.8,uniform,sum,0,0.8,0.2,0.0,0.45348498168560863,0.5269420051310522,0.5269420054053074
0.5,0.8,uniform,sum,0,1.0,0.0,0.0,0.46659728350095697,0.15371231353652487,0.1537123135365249
0.5,0.8,uniform,sum,1,0.0,0.0,1.0,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.0,0.2,0.8,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.0,0.4,0.6,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.0,0.6,0.4,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.0,0.8,0.2,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.0,1.0,0.0,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.2,0.0,0.8,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.2,0.2,0.6,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.2,0.4,0.4,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.2,0.6,0.2,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.2,0.8,0.0,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.4,0.0,0.6,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.4,0.2,0.4,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.4,0.4,0.2,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.4,0.6,0.0,0.3956017748073104,1.0,1.0
0.5,0.8,uniform,sum,1,0.6,0.0,0.4,0.5718315099379113,0.8231041185490809,0.8231041183421268
0.5,0.8,uniform,sum,1,0.6,0.2,0.2,0.5718315099379113,0.8231041185490809,0.8231041183421268
0.5,0.8,uniform,sum,1,0.6,0.4,0.0,0.5718315099379113,0.8231041185490809,0.8231041183421268
0.5,0.8,uniform,sum,1,0.8,0.0,0.2,0.7124778482746934,0.4594229080138794,0.4594229080732423
0.5,0.8,uniform,sum,1,0.8,0.2,0.0,0.7124778482746934,0.4594229080138794,0.4594229080732423
0.5,0.8,uniform,sum,1,1.0,0.0,0.0,0.7124778482746934,0.3460314740981261,0.3460314741306456
0.5,0.8,uniform,sum,2,0.0,0.0,1.0,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.0,0.2,0.8,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.0,0.4,0.6,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.0,0.6,0.4,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.0,0.8,0.2,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.0,1.0,0.0,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.2,0.0,0.8,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.2,0.2,0.6,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.2,0.4,0.4,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.2,0.6,0.2,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.2,0.8,0.0,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.4,0.0,0.6,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.4,0.2,0.4,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.4,0.4,0.2,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.4,0.6,0.0,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.6,0.0,0.4,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.6,0.2,0.2,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.6,0.4,0.0,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.8,0.0,0.2,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,0.8,0.2,0.0,1.0,1.0,1.0
0.5,0.8,uniform,sum,2,1.0,0.0,0.0,1.0,0.20503060403343168,0.2050306040298697
0.5,0.8,pareto,min,0,0.0,0.0,1.0,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.0,0.2,0.8,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.0,0.4,0.6,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.0,0.6,0.4,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.0,0.8,0.2,0.1595652746101697,1.0,0.5102236540446318
0.5,0.8,pareto,min,0,0.0,1.0,0.0,0.1595652746101697,1.0,0.5102236540446318
0.5,0.8,pareto,min,0,0.2,0.0,0.8,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.2,0.2,0.6,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.2,0.4,0.4,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.2,0.6,0.2,0.1595652746101697,1.0,0.5102236540446318
0.5,0.8,pareto,min,0,0.2,0.8,0.0,0.1595652746101697,1.0,0.5102236540446318
0.5,0.8,pareto,min,0,0.4,0.0,0.6,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.4,0.2,0.4,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.4,0.4,0.2,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.4,0.6,0.0,0.1595652746101697,1.0,0.5102236540446318
0.5,0.8,pareto,min,0,0.6,0.0,0.4,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.6,0.2,0.2,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.6,0.4,0.0,0.1595652746101697,1.0,0.5102236540446318
0.5,0.8,pareto,min,0,0.8,0.0,0.2,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,0.8,0.2,0.0,0.25,0.7860282834992437,1.0
0.5,0.8,pareto,min,0,1.0,0.0,0.0,0.25,0.17231578508905118,0.21922339018379225
0.5,0.8,pareto,min,1,0.0,0.0,1.0,0.4600382945468405,1.0,1.0
0.5,0.8,pareto,min,1,0.0,0.2,0.8,0.4600382945468405,1.0,1.0
0.5,0.8,pareto,min,1,0.0,0.4,0.6,0.4600382945468405,1.0,1.0
0.5,0.8,pareto,min,1,0.0,0.6,0.4,0.4600382945468405,1.0,1.0
0.5,0.8,pareto,min,1,0.0,0.8,0.2,0.4600382945468405,1.0,1.0
0.5,0.8,pareto,min,1,0.0,1.0,0.0,0.4600382945468405,1.0,1.0
0.5,0.8,pareto,min,1,0.2,0.0,0.8,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.2,0.2,0.6,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.2,0.4,0.4,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.2,0.6,0.2,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.2,0.8,0.0,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.4,0.0,0.6,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.4,0.2,0.4,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.4,0.4,0.2,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.4,0.6,0.0,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.6,0.0,0.4,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.6,0.2,0.2,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.6,0.4,0.0,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,0.8,0.0,0.2,0.6050823378642765,0.6720241144398122,0.9115645554807399
0.5,0.8,pareto,min,1,0.8,0.2,0.0,0.5718315099379113,1.0,1.0
0.5,0.8,pareto,min,1,1.0,0.0,0.0,0.6278729745797139,0.24407240813031722,0.29909170867906826
0.5,0.8,pareto,min,2,0.0,0.0,1.0,0.75,1.0000000000000002,1.0
0.5,0.8,pareto,min,2,0.0,0.2,0.8,0.75,1.0000000000000002,1.0
